4	10	5	0	DFA_n10_p5_as	100	366	448	81	4	1
4	10	5	1	DFA_n10_p5_svs	9	0	293	633	62	3
4	10	5	2	DFA_n10_p5_sepSeq	0	4370	130
4	10	10	0	DFA_n10_p10_as	100	580	319	1
4	10	10	1	DFA_n10_p10_svs	1	0	495	501	3
4	10	10	2	DFA_n10_p10_sepSeq	0	4494	6
4	20	5	0	DFA_n20_p5_as	100	431	945	469	52	3
4	20	5	1	DFA_n20_p5_svs	18	0	62	1453	463	4
4	20	5	2	DFA_n20_p5_sepSeq	0	18614	386
4	20	10	0	DFA_n20_p10_as	100	743	1123	34
4	20	10	1	DFA_n20_p10_svs	1	0	91	1876	32
4	20	10	2	DFA_n20_p10_sepSeq	0	18993	7
4	30	5	0	DFA_n30_p5_as	100	452	1287	1020	133	8
4	30	5	1	DFA_n30_p5_svs	27	0	14	1232	1705	22
4	30	5	2	DFA_n30_p5_sepSeq	0	42642	858
4	30	10	0	DFA_n30_p10_as	100	826	1933	140	1
4	30	10	1	DFA_n30_p10_svs	0	0	13	2469	518
4	30	10	2	DFA_n30_p10_sepSeq	0	43472	28
4	40	5	0	DFA_n40_p5_as	100	468	1534	1602	279	17
4	40	5	1	DFA_n40_p5_svs	34	0	4	787	3077	98
4	40	5	2	DFA_n40_p5_sepSeq	0	76572	1428
4	40	10	0	DFA_n40_p10_as	100	885	2684	330	1
4	40	10	1	DFA_n40_p10_svs	1	0	3	2054	1941	1
4	40	10	2	DFA_n40_p10_sepSeq	0	77951	49
4	50	5	0	DFA_n50_p5_as	100	474	1682	2213	502	29
4	50	5	1	DFA_n50_p5_svs	68	0	1	447	4202	282
4	50	5	2	DFA_n50_p5_sepSeq	0	120267	2233
4	50	10	0	DFA_n50_p10_as	100	895	3332	672	1
4	50	10	1	DFA_n50_p10_svs	1	0	0	1254	3745
4	50	10	2	DFA_n50_p10_sepSeq	0	122434	66
4	60	5	0	DFA_n60_p5_as	100	470	1749	2823	800	58
4	60	5	1	DFA_n60_p5_svs	55	0	0	239	5054	651	1
4	60	5	2	DFA_n60_p5_sepSeq	0	173915	3085
4	60	10	0	DFA_n60_p10_as	100	909	3877	1110	4
4	60	10	1	DFA_n60_p10_svs	0	0	0	679	5320	1
4	60	10	2	DFA_n60_p10_sepSeq	0	176889	111
4	70	5	0	DFA_n70_p5_as	100	480	1914	3416	1023	64	3
4	70	5	1	DFA_n70_p5_svs	65	0	0	154	5330	1450	1
4	70	5	2	DFA_n70_p5_sepSeq	0	237344	4156
4	70	10	0	DFA_n70_p10_as	100	919	4383	1596	2
4	70	10	1	DFA_n70_p10_svs	0	0	0	282	6708	10
4	70	10	2	DFA_n70_p10_sepSeq	0	241379	121
4	80	5	0	DFA_n80_p5_as	100	483	1929	3877	1476	131	4
4	80	5	1	DFA_n80_p5_svs	73	0	0	40	5216	2668	3
4	80	5	2	DFA_n80_p5_sepSeq	0	310693	5307
4	80	10	0	DFA_n80_p10_as	100	932	4812	2149	7
4	80	10	1	DFA_n80_p10_svs	2	0	0	191	7758	49
4	80	10	2	DFA_n80_p10_sepSeq	0	315847	153
4	90	5	0	DFA_n90_p5_as	100	484	2008	4290	1986	130	2
4	90	5	1	DFA_n90_p5_svs	88	0	0	28	4657	4224	3
4	90	5	2	DFA_n90_p5_sepSeq	0	393884	6616
4	90	10	0	DFA_n90_p10_as	100	938	5191	2765	6
4	90	10	1	DFA_n90_p10_svs	0	0	0	64	8741	195
4	90	10	2	DFA_n90_p10_sepSeq	0	400289	211
4	100	5	0	DFA_n100_p5_as	100	489	2064	4747	2386	202	12
4	100	5	1	DFA_n100_p5_svs	104	0	0	11	3904	5969	12
4	100	5	2	DFA_n100_p5_sepSeq	0	486723	8277
4	100	10	0	DFA_n100_p10_as	100	939	5450	3494	17
4	100	10	1	DFA_n100_p10_svs	1	0	0	27	9300	672
4	100	10	2	DFA_n100_p10_sepSeq	0	494725	275
4	150	5	0	DFA_n150_p5_as	100	487	2175	6315	5236	647	34	6
4	150	5	1	DFA_n150_p5_svs	161	0	0	2	899	13711	227
4	150	5	2	DFA_n150_p5_sepSeq	0	1099662	17838
4	150	10	0	DFA_n150_p10_as	100	955	6554	7283	108
4	150	10	1	DFA_n150_p10_svs	0	0	0	1	5102	9897
4	150	10	2	DFA_n150_p10_sepSeq	0	1116940	560
4	200	5	0	DFA_n200_p5_as	100	493	2264	7380	8237	1454	69	2	1
4	200	5	1	DFA_n200_p5_svs	179	0	0	0	112	17292	2416	1
4	200	5	2	DFA_n200_p5_sepSeq	0	1958429	31571
4	200	10	0	DFA_n200_p10_as	100	979	7319	11311	291
4	200	10	1	DFA_n200_p10_svs	2	0	0	0	976	19022
4	200	10	2	DFA_n200_p10_sepSeq	0	1989011	989
4	300	5	0	DFA_n300_p5_as	100	496	2338	8709	14105	4007	236	9
4	300	5	1	DFA_n300_p5_svs	289	0	0	0	7	9130	20572	2
4	300	5	2	DFA_n300_p5_sepSeq	0	4413402	71598
4	300	10	0	DFA_n300_p10_as	100	982	8094	19363	1459	2
4	300	10	1	DFA_n300_p10_svs	3	0	0	0	29	29180	788
4	300	10	2	DFA_n300_p10_sepSeq	0	4482597	2403
4	400	5	0	DFA_n400_p5_as	100	495	2362	9466	19219	7809	526	21	2
4	400	5	1	DFA_n400_p5_svs	385	0	0	0	1	1687	37817	110
4	400	5	2	DFA_n400_p5_sepSeq	0	7854134	125866
4	400	10	0	DFA_n400_p10_as	100	986	8484	26769	3658	3
4	400	10	1	DFA_n400_p10_svs	7	0	0	0	0	17825	22168
4	400	10	2	DFA_n400_p10_sepSeq	0	7975926	4074
4	600	5	0	DFA_n600_p5_as	100	496	2404	10384	27145	17670	1712	82	7
4	600	5	1	DFA_n600_p5_svs	591	0	0	0	0	59	48523	10827
4	600	5	2	DFA_n600_p5_sepSeq	0	17686410	283590
4	600	10	0	DFA_n600_p10_as	100	994	9014	38837	11039	16
4	600	10	1	DFA_n600_p10_svs	5	0	0	0	0	637	59357	1
4	600	10	2	DFA_n600_p10_sepSeq	0	17961080	8920
4	800	5	0	DFA_n800_p5_as	100	497	2427	10774	32389	29616	4023	166	8
4	800	5	1	DFA_n800_p5_svs	732	0	0	0	0	1	17616	61651
4	800	5	2	DFA_n800_p5_sepSeq	0	31457451	502549
4	800	10	0	DFA_n800_p10_as	100	993	9207	47545	22094	61
4	800	10	1	DFA_n800_p10_svs	10	0	0	0	0	18	79405	567
4	800	10	2	DFA_n800_p10_sepSeq	0	31944287	15713
4	1000	5	0	DFA_n1000_p5_as	100	498	2454	11238	36952	41327	7060	358	13
4	1000	5	1	DFA_n1000_p5_svs	905	0	0	0	0	0	3274	95796	25
4	1000	5	2	DFA_n1000_p5_sepSeq	0	49166905	783095
4	1000	10	0	DFA_n1000_p10_as	100	996	9377	54576	34795	156
4	1000	10	1	DFA_n1000_p10_svs	11	0	0	0	0	1	60053	39935
4	1000	10	2	DFA_n1000_p10_sepSeq	0	49925046	24954
