3	10	5	0	Moore_n10_p5_as	100	381	438	76	3	2
3	10	5	1	Moore_n10_p5_svs	0	216	758	26
3	10	5	2	Moore_n10_p5_sepSeq	0	4499	1
3	10	10	0	Moore_n10_p10_as	100	578	320	2
3	10	10	1	Moore_n10_p10_svs	0	201	797	2
3	10	10	2	Moore_n10_p10_sepSeq	0	4500
3	20	5	0	Moore_n20_p5_as	100	424	971	470	33	2
3	20	5	1	Moore_n20_p5_svs	1	30	1788	181
3	20	5	2	Moore_n20_p5_sepSeq	0	18999	1
3	20	10	0	Moore_n20_p10_as	100	767	1107	26
3	20	10	1	Moore_n20_p10_svs	0	31	1907	62
3	20	10	2	Moore_n20_p10_sepSeq	0	19000
3	30	5	0	Moore_n30_p5_as	100	453	1330	1002	108	7
3	30	5	1	Moore_n30_p5_svs	2	5	2265	728
3	30	5	2	Moore_n30_p5_sepSeq	0	43492	8
3	30	10	0	Moore_n30_p10_as	100	830	1921	149
3	30	10	1	Moore_n30_p10_svs	0	7	2725	268
3	30	10	2	Moore_n30_p10_sepSeq	0	43500
3	40	5	0	Moore_n40_p5_as	100	472	1527	1624	263	12	2
3	40	5	1	Moore_n40_p5_svs	1	0	2460	1538	1
3	40	5	2	Moore_n40_p5_sepSeq	0	77994	6
3	40	10	0	Moore_n40_p10_as	100	865	2722	311	2
3	40	10	1	Moore_n40_p10_svs	0	1	3237	762
3	40	10	2	Moore_n40_p10_sepSeq	0	78000
3	50	5	0	Moore_n50_p5_as	100	468	1678	2252	476	25	1
3	50	5	1	Moore_n50_p5_svs	1	0	2330	2668	1
3	50	5	2	Moore_n50_p5_sepSeq	0	122491	9
3	50	10	0	Moore_n50_p10_as	100	889	3352	659
3	50	10	1	Moore_n50_p10_svs	0	0	3474	1526
3	50	10	2	Moore_n50_p10_sepSeq	0	122500
3	60	5	0	Moore_n60_p5_as	100	478	1768	2833	787	33	1
3	60	5	1	Moore_n60_p5_svs	3	0	2164	3831	2
3	60	5	2	Moore_n60_p5_sepSeq	0	176977	23
3	60	10	0	Moore_n60_p10_as	100	915	3924	1061
3	60	10	1	Moore_n60_p10_svs	0	0	3389	2611
3	60	10	2	Moore_n60_p10_sepSeq	0	177000
3	70	5	0	Moore_n70_p5_as	100	482	1882	3365	1111	59	1
3	70	5	1	Moore_n70_p5_svs	2	0	1852	5146
3	70	5	2	Moore_n70_p5_sepSeq	0	241480	20
3	70	10	0	Moore_n70_p10_as	100	941	4410	1545	4
3	70	10	1	Moore_n70_p10_svs	0	0	3088	3912
3	70	10	2	Moore_n70_p10_sepSeq	0	241500
3	80	5	0	Moore_n80_p5_as	100	487	1979	3876	1448	106	4
3	80	5	1	Moore_n80_p5_svs	2	0	1549	6445	4
3	80	5	2	Moore_n80_p5_sepSeq	0	315967	33
3	80	10	0	Moore_n80_p10_as	100	932	4820	2141	7
3	80	10	1	Moore_n80_p10_svs	0	0	2651	5349
3	80	10	2	Moore_n80_p10_sepSeq	0	316000
3	90	5	0	Moore_n90_p5_as	100	479	1961	4288	2020	140	12
3	90	5	1	Moore_n90_p5_svs	3	0	1201	7783	13
3	90	5	2	Moore_n90_p5_sepSeq	0	400471	29
3	90	10	0	Moore_n90_p10_as	100	935	5164	2792	9
3	90	10	1	Moore_n90_p10_svs	0	0	2229	6771
3	90	10	2	Moore_n90_p10_sepSeq	0	400500
3	100	5	0	Moore_n100_p5_as	100	488	2068	4773	2373	189	9
3	100	5	1	Moore_n100_p5_svs	5	0	979	8994	22
3	100	5	2	Moore_n100_p5_sepSeq	0	494967	33
3	100	10	0	Moore_n100_p10_as	100	957	5558	3368	17
3	100	10	1	Moore_n100_p10_svs	0	0	1800	8200
3	100	10	2	Moore_n100_p10_sepSeq	0	495000
3	150	5	0	Moore_n150_p5_as	100	494	2177	6416	5204	590	16	3
3	150	5	1	Moore_n150_p5_svs	2	0	249	14643	106
3	150	5	2	Moore_n150_p5_sepSeq	0	1117408	92
3	150	10	0	Moore_n150_p10_as	100	959	6608	7240	93
3	150	10	1	Moore_n150_p10_svs	0	0	454	14545	1
3	150	10	2	Moore_n150_p10_sepSeq	0	1117500
3	200	5	0	Moore_n200_p5_as	100	491	2238	7374	8333	1395	63	4	1	1
3	200	5	1	Moore_n200_p5_svs	3	0	47	19451	499
3	200	5	2	Moore_n200_p5_sepSeq	0	1989870	130
3	200	10	0	Moore_n200_p10_as	100	968	7225	11386	321
3	200	10	1	Moore_n200_p10_svs	0	0	104	19896
3	200	10	2	Moore_n200_p10_sepSeq	0	1990000
3	300	5	0	Moore_n300_p5_as	100	497	2357	8782	14160	3874	224	5	1
3	300	5	1	Moore_n300_p5_svs	7	0	4	25851	4138
3	300	5	2	Moore_n300_p5_sepSeq	0	4484712	288
3	300	10	0	Moore_n300_p10_as	100	984	8028	19448	1438	2
3	300	10	1	Moore_n300_p10_svs	0	0	4	29943	53
3	300	10	2	Moore_n300_p10_sepSeq	0	4485000
3	400	5	0	Moore_n400_p5_as	100	494	2368	9451	19229	7813	519	24	1	1
3	400	5	1	Moore_n400_p5_svs	11	0	0	25580	14409
3	400	5	2	Moore_n400_p5_sepSeq	0	7979509	491
3	400	10	0	Moore_n400_p10_as	100	989	8500	26791	3617	3
3	400	10	1	Moore_n400_p10_svs	0	0	0	38690	1310
3	400	10	2	Moore_n400_p10_sepSeq	0	7980000
3	600	5	0	Moore_n600_p5_as	100	500	2411	10366	27022	17838	1703	58	2
3	600	5	1	Moore_n600_p5_svs	17	0	0	13707	46276
3	600	5	2	Moore_n600_p5_sepSeq	0	17968716	1284
3	600	10	0	Moore_n600_p10_as	100	997	9015	38810	11063	15
3	600	10	1	Moore_n600_p10_svs	0	0	0	37125	22875
3	600	10	2	Moore_n600_p10_sepSeq	0	17970000
3	800	5	0	Moore_n800_p5_as	100	496	2427	10811	32594	29486	3897	182	7
3	800	5	1	Moore_n800_p5_svs	18	0	0	5033	74949
3	800	5	2	Moore_n800_p5_sepSeq	0	31958007	1993
3	800	10	0	Moore_n800_p10_as	100	992	9189	47623	22050	46
3	800	10	1	Moore_n800_p10_svs	0	0	0	17106	62894
3	800	10	2	Moore_n800_p10_sepSeq	0	31959999	1
3	1000	5	0	Moore_n1000_p5_as	100	499	2458	11239	36873	41362	7124	334	11
3	1000	5	1	Moore_n1000_p5_svs	16	0	0	1491	98487	6
3	1000	5	2	Moore_n1000_p5_sepSeq	0	49946749	3251
3	1000	10	0	Moore_n1000_p10_as	100	996	9327	54372	35049	156
3	1000	10	1	Moore_n1000_p10_svs	0	0	0	5664	94336
3	1000	10	2	Moore_n1000_p10_sepSeq	0	49950000
